cites,authors,title,year,source,publisher,article_url,cites_url,gs_rank,query_date,type,doi,ecc,cites_per_year,cites_per_author,author_count,age,abstract,full_text_url,related_url,source_file,query,papers,citations,years,cites_year,cites_paper,cites_author,papers_author,authors_paper,h_index,g_index,hc_index,h_i_index,h_i_norm,awcr,aw_index,awc_rp_a,e_index,hm_index,cites_author_year,h_i_annual,h_coverage,g_coverage,star_count,year_first,year_last,acc1,acc2,acc5,acc20,h_a,tool_name,study_id,double_code,topic_cat,tool_use_type
0,"K Wallace, S Moopen, T Hurst, T Schaef, ...",CANstore CarbonSAFE Phase 2 Project in the Modoc Plateau of Northern California,2024,Available at SSRN …,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5069686,NA,587,2025-09-15,NA,NA,0,0,0,5,1,"Basalt formations represent one of the most attractive alternative geologic storage options due to their potential for rapid mineralization of carbon dioxide (CO2), widespread geographic …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5069686,https://scholar.google.com/scholar?q=related:0z1NfuI5PRMJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),1304,TRUE,NA,NA
0,"J Bodas, K Buchler, T Louis",Working at the Nexus of Climate Justice and Nature-Inspired Solutions,2022,NA,deepblue.lib.umich.edu,https://deepblue.lib.umich.edu/handle/2027.42/172239,NA,541,2025-09-15,NA,NA,0,0,0,3,3,This work represents a partnership between the Urban Sustainability Directors Network (USDN) and the University of Michigan’s School for Environment and Sustainability (UM-SEAS) …,https://deepblue.lib.umich.edu/bitstream/handle/2027.42/172239/Learning%20from%20Nature.pdf?sequence=1,https://scholar.google.com/scholar?q=related:BxVMaJD-3v0J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),1217,TRUE,NA,NA
0,"H Hu, M Somantri, Z Peng, Z Tan",Upholding Social Justice Principles in Carbon Capture and Sequestration: Case of Southeastern Michigan,2024,NA,deepblue.lib.umich.edu,https://deepblue.lib.umich.edu/handle/2027.42/192881,NA,78,2025-09-15,NA,NA,0,0,0,4,1,… geospatial analysis presents the reclassification of pollution burden based on the burden indicators such as energy and housing from the Climate and Economic Justice Screening Tool. …,https://deepblue.lib.umich.edu/bitstream/handle/2027.42/192881/Social%20Justice%20Principles%20in%20CCS_rev2.0.pdf?sequence=3,https://scholar.google.com/scholar?q=related:whNIrUeY36gJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),1181,TRUE,NA,NA
0,"S Forrester, G Barbose, E O'Shaughnessy, ...",Residential Solar-Adopter Income and Demographic Trends: 2023 Update [Slides],2023,NA,osti.gov,https://www.osti.gov/biblio/2229034,NA,349,2025-09-15,NA,NA,0,0,0,4,2,… Notes: Each Census tract’s DAC determination was made using the CEJST version 1.0 released November 2022. The percentage of all households in DACs was determined by …,https://www.osti.gov/servlets/purl/2229034,https://scholar.google.com/scholar?q=related:nYmlf8dbsxsJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),1565,TRUE,NA,NA
0,A Kim,An Equity Centered Approach to Prioritizing Flood Mitigation and Transportation Planning in Southeast Michigan,2023,NA,deepblue.lib.umich.edu,https://deepblue.lib.umich.edu/handle/2027.42/176144,NA,418,2025-09-15,NA,NA,0,0,0,1,2,Transportation disruptions from flooding often reflect and exacerbate pre-existing socioeconomic disparities in an area. This study seeks to create an equity-centered model to assist …,https://deepblue.lib.umich.edu/bitstream/handle/2027.42/176144/Kim_April_Thesis.pdf?sequence=1,https://scholar.google.com/scholar?q=related:I3iucg13Kb4J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),940,TRUE,NA,NA
64,"M Manware, R Dubrow, D Carrión, Y Ma, K Chen",Residential and race/ethnicity disparities in heat vulnerability in the United States,2022,GeoHealth,Wiley Online Library,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2022GH000695,https://scholar.google.com/scholar?cites=17613840823576508202&as_sdt=2005&sciodt=2007&hl=en,54,2025-09-15,NA,10.1029/2022GH000695,64,21.33,13,5,3,… We compared mean HVI scores for CEJST “disadvantaged” and “non-disadvantaged” … among HOLC-grade specific census tract strata by CEJST disadvantaged community status. …,https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2022GH000695,https://scholar.google.com/scholar?q=related:KjeNK-jucPQJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),1399,TRUE,NA,NA
0,"D Brown, K Shannon, I Grays","… and health impacts of historic underinvestment in a flint community: A genesee county, MI study with the climate and economic justice screening tool (CEJST)",2024,APHA 2024 Annual Meeting and …,apha.confex.com,https://apha.confex.com/apha/2024/meetingapi.cgi/Paper/544839?filename=2024_Abstract544839.pdf&template=Word,NA,88,2025-09-15,NA,NA,0,0,0,3,1,"… Flint elected officials recently approved the construction of a polluting asphalt facility, Ajax, in a “disadvantaged” community defined by the Climate and Economic Justice Screening Tool …",NA,https://scholar.google.com/scholar?q=related:QLJ4bAyJFIAJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),1071,TRUE,NA,NA
11,"Y Zhou, D Gohlke, M Sansone, J Kuiper, MP Smith",Using mapping tools to prioritize electric vehicle charger benefits to underserved communities,2022,NA,osti.gov,https://www.osti.gov/biblio/1870157,https://scholar.google.com/scholar?cites=7181201762072489580&as_sdt=2005&sciodt=2007&hl=en,396,2025-09-15,NA,NA,11,3.67,2,5,3,… The CEJST is designed to help agencies identify DACs for the Justice40 Initiative goal to ensure that everyone is receiving the benefits intended from federal programs. …,https://www.osti.gov/servlets/purl/1870157,https://scholar.google.com/scholar?q=related:bG69ePTAqGMJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),1707,TRUE,NA,NA
62,"Y Wang, JS Apte, JD Hill, CE Ivey, D Johnson, E Min, ...",Air quality policy should quantify effects on disparities,2023,Science,science.org,https://www.science.org/doi/abs/10.1126/science.adg9931,https://scholar.google.com/scholar?cites=13181465971392899802&as_sdt=2005&sciodt=2007&hl=en,27,2025-09-15,NA,10.1126/science.adg9931,62,31,9,7,2,… We investigated how using CEJST to target … CEJST may not ameliorate (and in some cases may increase) exposure disparities by race-ethnicity. This outcome likely reflects that CEJST …,https://www.yuzhouwang.net/files/Wang%20et%20al%20Science%202023.pdf,https://scholar.google.com/scholar?q=related:2urFa3b57bYJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),1703,TRUE,NA,NA
0,"SE Martenies, M Zhang, AE Corrigan, A Kvit, ...","Around Him, D.; Aschner, J.; Talavera-Barber, MM; Barrett, ES; et al. Developing a National-Scale Exposure Index for Combined Environmental Hazards and …",2023,Int. J. Environ. Res …,core.ac.uk,https://core.ac.uk/download/pdf/588143900.pdf,NA,485,2025-09-15,PDF,NA,0,0,0,5,2,"… Both the EJI and the Climate and Economic Justice Screening Tool include a variety of social, environmental, and health indicators, but data for many indicators are not available prior to …",https://core.ac.uk/download/pdf/588143900.pdf,https://scholar.google.com/scholar?q=related:XxtQdQvAbI8J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Climate and Economic Justice Screening Tool (CEJST),1604,TRUE,NA,NA
0,ΜΔ Βαρδακαστάνη,Περιβαλλοντική ηθική και κοινωνικές ανισότητες,2024,,dione.lib.unipi.gr,https://dione.lib.unipi.gr/xmlui/handle/unipi/16625,,668,2025-09-15,,,0,0,0,1,1,"Η εργασία ""Περιβαλλοντική Ηθική και Κοινωνικές Ανισότητες"" εξετάζει τη σύνδεση μεταξύ της ηθικής διάστασης των περιβαλλοντικών πολιτικών και των κοινωνικών ανισοτήτων, καθώς και …",https://dione.lib.unipi.gr/xmlui/bitstream/handle/unipi/16625/Vardakastani_tms2006.pdf?sequence=1&isAllowed=y,https://scholar.google.com/scholar?q=related:wANmUAkif60J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,708,TRUE,NA,NA
0,TO Brandon,Too Little Too Late: Why the Environmental Justice Problems Caused by the Army Corps's Nationwide Permit Program Run Much Deeper than Permit 12,2023,Vt. L. Rev.,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/vlr48&section=5,,282,2025-09-15,,,0,0,0,1,2,The United States Army Corps of Engineers (the Corps) recently announced its intention to review Nationwide Permit 12 (NWP 12) to address widespread criticism that the permit raises …,https://lawreview.vermontlaw.edu/wp-content/uploads/2023/12/3.-Brandon_Book1_FINAL.pdf,https://scholar.google.com/scholar?q=related:9nQuSN8RgrcJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,654,TRUE,NA,NA
0,"M Karinshak, B Appling, S Hipp, P Coleman",Hampton Roads Health &Air Quality: Monitoring Air Quality using MODIS and CALIPSO Data in Conjunction with Socioeconomic Data to Map Air Pollution in …,2025,,ntrs.nasa.gov,https://ntrs.nasa.gov/citations/20240010700,,136,2025-09-15,,,0,0,0,4,1,"Situated along Virginia’s southeastern coast, Hampton Roads is a historic and modern hub for coal storage and transportation. When inhaled, aerosols like coal dust can cause …",https://ntrs.nasa.gov/api/citations/20240010700/downloads/2024Sum_LaRC_HamptonRoadsHAQ_TechPaper_FD-final.pdf,https://scholar.google.com/scholar?q=related:BC0DXeouOBYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,827,TRUE,NA,NA
1,"S Paul, DM Eugene, J Nimo, F Barak, MA Bari",Characterization of indoor and outdoor concentrations and local sources of black carbon in residential neighborhoods of New York State,2025,Building and Environment,Elsevier,https://www.sciencedirect.com/science/article/pii/S0360132325006407,https://scholar.google.com/scholar?cites=467695490152411478&as_sdt=2005&sciodt=2007&hl=en,87,2025-09-15,,,1,1,0,5,1,"In the United States, community air quality observation networks are limited in characterizing the diverse group of air pollutants eg, black carbon that affect exposure across regional to …",,https://scholar.google.com/scholar?q=related:VjGWAZKWfQYJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025,ejscreen_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,878,TRUE,NA,NA
0,"TK Sayyed, U Ovienmhada, M Kashani, K Vohra, ...",Satellite data for environmental justice,NA,research.birmingham.ac.uk,,https://research.birmingham.ac.uk/files/240577553/Sayyed_2024_Environ._Res._Lett._19_033001.pdf,,48,2025-09-15,PDF,,0,0,0,5,NA,"… or reports within our date range of 2000–2022. These were conducted by the Resources for … We also note that the EPA’s online screening tool, EJScreen, and the CEJST developed by …",https://research.birmingham.ac.uk/files/240577553/Sayyed_2024_Environ._Res._Lett._19_033001.pdf,https://scholar.google.com/scholar?q=related:9mwQnEByj0oJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,652,TRUE,NA,NA
0,JA Watkins,"Pluvial Flooding and Flood Rescues in Rowan County, NC: An Analysis of 9-1-1 Call Data for Years 2011-2021",2024,,search.proquest.com,https://search.proquest.com/openview/043114898346fe5dd8f2f55285bf8149/1?pq-origsite=gscholar&cbl=18750&diss=y,,496,2025-09-15,BOOK,,0,0,0,1,1,"… For each of the EJ Screen indicator maps, I selected the block groups that were above the 80th … of calls that took place in areas that are sensitive to at least one EJ Screen indicator. …",https://search.proquest.com/openview/043114898346fe5dd8f2f55285bf8149/1?pq-origsite=gscholar&cbl=18750&diss=y,https://scholar.google.com/scholar?q=related:z35wIo-mPUgJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,340,TRUE,NA,NA
0,S Ovakimian,"Planning for Urban Heat Island: The Methodological Application of The Plan Integration for Resilience Scorecard™(PIRS™) for Heat in Turin, Italy",2024,,webthesis.biblio.polito.it,https://webthesis.biblio.polito.it/33853/,,487,2025-09-15,,,0,0,0,1,1,"… Research stresses Italy's urgent Heat Hazard and UHI challenges exacerbated by climate change, urban expansion, and limited green spaces, which is demonstrated by a 2022 …",https://webthesis.biblio.polito.it/secure/33853/1/tesi.pdf,https://scholar.google.com/scholar?q=related:9Q6pLguipLkJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,608,TRUE,NA,NA
0,HLFSU STAKEHOLDER,PRIORITIZING URBAN AREAS FOR THE DEPLOYMENT OF,NA,engrxiv.org,,https://engrxiv.org/preprint/download/3717/6609/5332,,384,2025-09-15,PDF,,0,0,0,1,NA,"⋄ Number of emergency response facilities per capita⋄ Average emergency response time (ie, length of time between an emergency call and the emergency being addressed)⋄ …",https://engrxiv.org/preprint/download/3717/6609/5332,https://scholar.google.com/scholar?q=related:qMndpO9nHRsJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,279,TRUE,NA,NA
0,"LM Ward, CJ Capitman, E Alcala, TL Pacheco-Werner, ...",DRIVE Civic Infrastructure Baseline Community Member Survey Report,2023,,chhs.fresnostate.edu,https://chhs.fresnostate.edu/cvhpi/documents/2023-07-drivequantitative.pdf,,455,2025-09-15,PDF,,0,0,0,5,2,"… , 93706) that were examined have a larger population of minorities and low-income groups and on average were exposed to higher levels of annual PM 2.5 concentration (EJScreen, …",https://chhs.fresnostate.edu/cvhpi/documents/2023-07-drivequantitative.pdf,https://scholar.google.com/scholar?q=related:nnhtQJ5LO6YJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EJScreen,425,TRUE,NA,NA
