cites,authors,title,year,source,publisher,article_url,cites_url,gs_rank,query_date,type,doi,ecc,cites_per_year,cites_per_author,author_count,age,abstract,full_text_url,related_url,source_file,tool_name,study_id,double_code,topic_cat,tool_use_type
1,"S Moddemeyer, N Sobhani, B Oztekin-Gunaydin",Resilience for Compounding and Cascading Events,2022,,climateandsecurity.org,https://climateandsecurity.org/wp-content/uploads/2025/01/26659.pdf,https://scholar.google.com/scholar?cites=13197604145737086021&as_sdt=2005&sciodt=2007&hl=en,323,2025-09-15,BOOK,,1,0.33,0,3,3,"… who attended the April 11, 2022 planning meeting for the workshop that … made by the speakers at the May 31, 2022 workshop. … Fiona in September 2022, after this report was drafted. …",https://climateandsecurity.org/wp-content/uploads/2025/01/26659.pdf,https://scholar.google.com/scholar?q=related:RbTh8AtPJ7cJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Health & well-being,Mentioned/Context
0,S Parker,"EPA Shifts To Annual Release Of Air Toxics Data, With New EJ Focus",2021,Inside EPA's Clean Air Report,JSTOR,,,49,2025-09-15,CITATION,,0,0,0,1,4,,,https://scholar.google.com/scholar?q=related:llAE3gQkQ1kJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Health & well-being,None
0,S Parker,EPA May Seek To Toughen Power Plant Air Toxics Limits Under MATS Rule,2021,Inside EPA's Clean Air Report,JSTOR,,,293,2025-09-15,CITATION,,0,0,0,1,4,,,https://scholar.google.com/scholar?q=related:CCx1wYP4z-sJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Energy & decarbonization,None
0,S Schwenk-Mueller,Environmental Justice Mapping in the US Pacific Island Territory of Guam,2022,,digitalcommons.calpoly.edu,https://digitalcommons.calpoly.edu/nres_rpt/30/,,11,2025-09-15,,,0,0,0,1,3,"… While the tool cannot fit the same mold as EJSCREEN, the methodology of this study will look towards EJSCREEN, CalEnviroScreen, and the Maryland EJSCREEN to examine which …",https://digitalcommons.calpoly.edu/cgi/viewcontent.cgi?article=1030&context=nres_rpt,https://scholar.google.com/scholar?q=related:5lTcOPJxGaIJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,"Governance, policy & institutional frameworks",Critiqued
0,"S Tasmin, B Aschebrook-Kilfoy, ...",Long-term Air Pollution Exposure on COVID-19 Risk and Severity,2022,ISEE Conference …,ehp.niehs.nih.gov,https://ehp.niehs.nih.gov/doi/abs/10.1289/isee.2022.P-0674,,105,2025-09-15,,10.1289/isee.2022.P-0674,0,0,0,3,3,… Air pollution exposure was assessed using models developed for Chicago by the MESA Air Study and data from the Environmental Protection Agency’s EJSCREEN. Air pollution …,,https://scholar.google.com/scholar?q=related:miQ7heo-TWwJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Energy & decarbonization,Mentioned/Context
0,S Yohannan,McCabe Highlights Budget Plan To Elevate Environmental Justice Office,2021,Inside EPA's Risk Policy Report,JSTOR,,,226,2025-09-15,CITATION,,0,0,0,1,4,,,https://scholar.google.com/scholar?q=related:gSICRB-eI9UJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Energy & decarbonization,Mentioned/Context
0,S Yohannan,"At FY22 Hearing, Regan Vows Stakeholder Input For New WOTUS Policy",2021,Inside EPA's Water Policy Report,JSTOR,https://www.jstor.org/stable/27289114,,298,2025-09-15,,,0,0,0,1,4,"… hearing on the agency’s fiscal year 2022 budget request that he is committed to convening talks … ,” but that tools like the agency’s EJSCREEN equity screening tool can be used to help …",,https://scholar.google.com/scholar?q=related:cGx8FP08ej8J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Water resources & flooding,Applied
16,SA Colangelo,Forging complete justice: equitable relief in environmental enforcement,2022,Harv. Env't L. Rev.,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/helr46&section=12,https://scholar.google.com/scholar?cites=13234307453577729775&as_sdt=2005&sciodt=2007&hl=en,135,2025-09-15,,,16,5.33,16,1,3,"… EJScreen indicia of environmental burdens evidence very high levels of risk regarding lead paint, proximity to permitted facilities, and more. All EJScreen and Census data prints on file …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4084092,https://scholar.google.com/scholar?q=related:7xbOuoK0qbcJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Energy & decarbonization,Applied
9,SA Matsumoto,Environmental justice for food system workers: heat-illness prevention standards as one step toward just transition,2022,Pace Env't L. Rev.,HeinOnline,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/penv40&section=6,https://scholar.google.com/scholar?cites=11134010587020111948&as_sdt=2005&sciodt=2007&hl=en,134,2025-09-15,,,9,3,9,1,3,"… development and launch of EJScreen. Development of EJScreen began in late 2010, and was fully released to the public in 2015.71 The goal in developing EJScreen was to provide a …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4338860,https://scholar.google.com/scholar?q=related:TLDFbKPzg5oJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Health & well-being,Applied
0,"SE Lashley, TDT Gonzales",Persistent Partnerships: Collaborating for an Urban Park,2022,Case Studies in the Environment,online.ucpress.edu,https://online.ucpress.edu/cse/article-abstract/6/1/1812463/195033,,176,2025-09-15,,,0,0,0,2,3,"… According to EJScreen, a national dataset compiled by the EPA that combines environmental and demographic information into an environmental justice index, the Little Village …",,https://scholar.google.com/scholar?q=related:OPMe3Vs-L24J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,"Governance, policy & institutional frameworks",Critiqued
3,"SE Martenies, L Hoskovec, A Wilson, BF Moore, ...",Using non-parametric Bayes shrinkage to assess relationships between multiple environmental and social stressors and neonatal size and body composition …,2022,Environmental …,Springer,https://link.springer.com/article/10.1186/s12940-022-00934-z,https://scholar.google.com/scholar?cites=14145291732838790969&as_sdt=2005&sciodt=2007&hl=en,109,2025-09-15,HTML,10.1186/s12940-022-00934-z,3,1,1,5,3,"Background Both environmental and social factors have been linked to birth weight and adiposity at birth, but few studies consider the effects of exposure mixtures. Our objective was to …",https://link.springer.com/article/10.1186/s12940-022-00934-z,https://scholar.google.com/scholar?q=related:OTcg1OIrTsQJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Climate hazards & risks,None
5,"SE Schwetschenau, A Schubert, RJ Smith, ...",Improved decision-making: a sociotechnical utility-based framework for drinking water investment,2022,ACS Es&t …,ACS Publications,https://pubs.acs.org/doi/abs/10.1021/acsestengg.2c00008,https://scholar.google.com/scholar?cites=7102837100744233033&as_sdt=2005&sciodt=2007&hl=en,136,2025-09-15,,10.1021/acsestengg.2c00008,5,1.67,1,4,3,"To achieve the goals of the Safe Drinking Water Act, state and local water authorities need to make decisions about where to direct limited funding for infrastructure improvements and …",https://pubs.acs.org/doi/full/10.1021/acsestengg.2c00008,https://scholar.google.com/scholar?q=related:SVBT77VYkmIJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,"Governance, policy & institutional frameworks",Mentioned/Context
3,"SM Steiner, JM Marshall, ...",Applying social science to bring resident stakeholders into pollution governance: a rural environmental justice public health case study,2022,Journal of applied …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/19367244211001751,https://scholar.google.com/scholar?cites=7609376648984312731&as_sdt=2005&sciodt=2007&hl=en,175,2025-09-15,,10.1177/19367244211001751,3,1,1,3,3,The purpose of this engaged public sociology study was to use social science to bring resident stakeholders into the process of governing pollution production in a rural community. The …,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1021&context=hlapubs,https://scholar.google.com/scholar?q=related:m7vc_L7vmWkJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,"Governance, policy & institutional frameworks",Mentioned/Context
3,"SR Bara, U Ejedoghaobi, JMJ Archer, ...",Development of a geographic information systems mapping tool to measure park equity in maryland,2022,Environmental …,liebertpub.com,https://www.liebertpub.com/doi/abs/10.1089/env.2021.0006,https://scholar.google.com/scholar?cites=592042681814032775&as_sdt=2005&sciodt=2007&hl=en,129,2025-09-15,,10.1089/env.2021.0006,3,1,1,4,3,"In 2008, the Maryland Department of Natural Resources (MDNR) developed the Maryland Park Equity Assessment Tool to visualize the socioenvironmental distribution of parks across …",https://par.nsf.gov/servlets/purl/10347833,https://scholar.google.com/scholar?q=related:hyFlra5bNwgJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Equity and justice,Evaluated
0,SR Lee,Banishing the Burn: Opposing waste incineration in the Willamette Valley,2022,,beyondtoxics.org,https://www.beyondtoxics.org/wp-content/uploads/2022/12/Lee_Surya_Banishing-the-Burn_Opposing-waste-incineration-in-the-Willamette-Valley_HEAL_Thesis_2022.pdf,,255,2025-09-15,PDF,,0,0,0,1,3,"… As illustrated in figure 4 taken from EJSCREEN (the main government EJ visualization tool), … To clarify, there are other databases that show different data, but I chose EJSCREEN for its …",https://www.beyondtoxics.org/wp-content/uploads/2022/12/Lee_Surya_Banishing-the-Burn_Opposing-waste-incineration-in-the-Willamette-Valley_HEAL_Thesis_2022.pdf,https://scholar.google.com/scholar?q=related:zaNQQp2NNxgJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Health & well-being,Applied
116,"SR Nicholson, JE Rorrer, A Singh, ...",The critical role of process analysis in chemical recycling and upcycling of waste plastics,2022,Annual review of …,annualreviews.org,https://www.annualreviews.org/content/journals/10.1146/annurev-chembioeng-100521-085846,https://scholar.google.com/scholar?cites=16561911266140556031&as_sdt=2005&sciodt=2007&hl=en,98,2025-09-15,,10.1146/annurev-chembioeng-100521-085846,116,38.67,29,4,3,"There is an urgent need for new technologies to enable circularity for synthetic polymers, spurred by the accumulation of waste plastics in landfills and the environment and the …",https://www.osti.gov/pages/servlets/purl/1861788,https://scholar.google.com/scholar?q=related:_wrZO4y61-UJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,"Governance, policy & institutional frameworks",Mentioned/Context
0,T County,Draft Environmental Assessment Claunch-Pinto Soil and Water Conservation District Fuels Reduction Project,2022,,,,,257,2025-09-15,CITATION,,0,0,0,1,3,,,https://scholar.google.com/scholar?q=related:2QW-tGajK0AJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,"Governance, policy & institutional frameworks",Mentioned/Context
0,T Gunda,CONSIDERATION OF SOCIAL EQUITY AND JUSTICE IN EXECUTION OF WATER AND ENERGY PROJECTS.,2022,,osti.gov,https://www.osti.gov/servlets/purl/2004200,,296,2025-09-15,PDF,,0,0,0,1,3,… Source: Tidwell et al. 2022 … Source: Tidwell et al. 2022 Source: Pillsbury 2022 …,https://www.osti.gov/servlets/purl/2004200,https://scholar.google.com/scholar?q=related:zAJKGtsq8k8J:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,"Governance, policy & institutional frameworks",Applied
0,T Gunda,Measuring Equity and Justice: Data Considerations.,2022,,osti.gov,https://www.osti.gov/servlets/purl/2005448,,325,2025-09-15,,,0,0,0,1,3,"… October 17, 2022 … https://ejscreen.epa.gov/mapper https://maps.nrel.gov/slope/data-viewer … Bacchiocchi et al., 2022 Caballero et al., in review …",,https://scholar.google.com/scholar?q=related:UQXeLLFozZcJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,Equity and justice,Mentioned/Context
1,T Mallard,"An Intersectional Community Resilience Approach to Understanding Climate Vulnerabilities in Lynchburg, Virginia",2022,,digitalshowcase.lynchburg.edu,https://digitalshowcase.lynchburg.edu/etd/51/,https://scholar.google.com/scholar?cites=523464631810088524&as_sdt=2005&sciodt=2007&hl=en,106,2025-09-15,,,1,0.33,1,1,3,"This study uses an intersectional and justice lens to analyze how economic, institutional, social, cultural, and natural factors influence resilience in historically marginalized communities. …",https://digitalshowcase.lynchburg.edu/cgi/viewcontent.cgi?article=1050&context=etd,https://scholar.google.com/scholar?q=related:TF6FJ0-4QwcJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2022,ejscreen_2,EJScreen,,,"Land use, housing & built environment infrastructure",Applied
